"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000045914.2",0.0821872654825921,4.1754325441708,0.517280311241544,0.608050567513297,0.999999100285068,-4.97296493703125,"ENSSSCT00000045914.2","ENSSSCG00000009770",NA,"ENSSSCG00000009770","Not"
"ENSSSCT00000012231.4",0.0588682769285369,3.44695859362566,0.363939629221986,0.717982160609694,0.999999100285068,-4.97316565663484,"ENSSSCT00000012231.4","ENSSSCG00000011169","PRXL2C","PRXL2C","Not"
"ENSSSCT00000015527.5",-0.153633840165113,4.75140284278007,-0.789180909559018,0.4350527173812,0.999999100285068,-4.97317250467603,"ENSSSCT00000015527.5","ENSSSCG00000029860","EPB41L4A","EPB41L4A","Not"
"ENSSSCT00000103836.1",-0.143455956882153,2.98734664328305,-0.303658391033519,0.763095440486655,0.999999100285068,-4.97319289059309,"ENSSSCT00000103836.1","ENSSSCG00000011859","HEG1","HEG1","Not"
"ENSSSCT00000090323.2",0.112018459671316,2.58509285970691,0.228004483067454,0.820902699856097,0.999999100285068,-4.97339688142223,"ENSSSCT00000090323.2","ENSSSCG00000032096","LETMD1","LETMD1","Not"
"ENSSSCT00000060478.3",0.0745241916537922,3.7809569291172,0.326473887058109,0.745912159071335,0.999999100285068,-4.97342003013832,"ENSSSCT00000060478.3","ENSSSCG00000013602","HNRNPM","HNRNPM","Not"
"ENSSSCT00000046597.3",-0.187125581418268,3.75893193688333,-0.239720424574753,0.811874923498353,0.999999100285068,-4.97346612178206,"ENSSSCT00000046597.3","ENSSSCG00000022324","PPFIA3","PPFIA3","Not"
"ENSSSCT00000016119.5",0.0507870553245509,3.49804215739137,0.296770420253223,0.768307485973684,0.999999100285068,-4.97346866397456,"ENSSSCT00000016119.5","ENSSSCG00000014768","TRIM68","TRIM68","Not"
"ENSSSCT00000009950.5",-0.0473452434547008,3.6502697260041,-0.437176027237022,0.664534075345252,0.999999100285068,-4.97353818986137,"ENSSSCT00000009950.5","ENSSSCG00000009084","AFG2A","AFG2A","Not"
"ENSSSCT00000004694.5",0.0591793331826498,3.80125615038885,0.523365979816951,0.603851630424995,0.999999100285068,-4.97354851477783,"ENSSSCT00000004694.5","ENSSSCG00000004247","ASF1A","ASF1A","Not"
"ENSSSCT00000049168.3",-0.0680946419074,3.86798436505388,-0.399918351007838,0.691524554987055,0.999999100285068,-4.97358365598198,"ENSSSCT00000049168.3","ENSSSCG00000017142","BAIAP2","BAIAP2","Not"
"ENSSSCT00000039276.3",-0.144586723257771,4.35138914091388,-0.531411815393444,0.59832114881449,0.999999100285068,-4.97360476196617,"ENSSSCT00000039276.3","ENSSSCG00000022192","NCAPD3","NCAPD3","Not"
"ENSSSCT00000012424.4",0.0950449990371371,4.91563567149576,0.713071703519306,0.480291152409355,0.999999100285068,-4.97362118092301,"ENSSSCT00000012424.4","ENSSSCG00000011347","NME6","NME6","Not"
"ENSSSCT00000000682.6",0.0275141820843805,3.4919520269081,0.19224980925725,0.848601661498195,0.999999100285068,-4.97363842219472,"ENSSSCT00000000682.6","ENSSSCG00000000635",NA,"ENSSSCG00000000635","Not"
"ENSSSCT00000005652.5",0.0288176947388115,3.57975877945175,0.248844128325059,0.804862530766055,0.999999100285068,-4.97373502848516,"ENSSSCT00000005652.5","ENSSSCG00000053029","CAAP1","CAAP1","Not"
"ENSSSCT00000075768.2",-0.063452766496213,3.32767022444193,-0.25601526115237,0.799362282763213,0.999999100285068,-4.97385336011717,"ENSSSCT00000075768.2","ENSSSCG00000000908","UBE2N","UBE2N","Not"
"ENSSSCT00000055677.3",-0.126649404047146,4.90287602197868,-0.782446635913894,0.438949444965441,0.999999100285068,-4.97386055917908,"ENSSSCT00000055677.3","ENSSSCG00000028902","RB1CC1","RB1CC1","Not"
"ENSSSCT00000058950.2",0.169701883618263,4.22664733147157,0.530161479809247,0.599179022485018,0.999999100285068,-4.97389333074628,"ENSSSCT00000058950.2","ENSSSCG00000033135","VAMP5","VAMP5","Not"
"ENSSSCT00000016827.5",0.0603541672553347,3.66479457050086,0.334940379432244,0.739568487196828,0.999999100285068,-4.9738954299397,"ENSSSCT00000016827.5","ENSSSCG00000015446","PNPLA8","PNPLA8","Not"
"ENSSSCT00000096044.1",0.14047455974458,4.56757089457379,0.66700759610042,0.508920955919159,0.999999100285068,-4.9739592255597,"ENSSSCT00000096044.1","ENSSSCG00000039466","SCRIB","SCRIB","Not"
"ENSSSCT00000106874.1",0.0301669575344983,3.7721683460589,0.180897840834129,0.857438641869539,0.999999100285068,-4.97405748822103,"ENSSSCT00000106874.1","ENSSSCG00000058604","NDUFC1","NDUFC1","Not"
"ENSSSCT00000097514.1",0.0747921198607218,5.73860392330077,0.893016942038252,0.377640833651797,0.999999100285068,-4.97409434035698,"ENSSSCT00000097514.1","ENSSSCG00000026293","STX5","STX5","Not"
"ENSSSCT00000023214.3",-0.116171911100267,4.48115717363875,-0.696486394779932,0.490492801324097,0.999999100285068,-4.97422005570989,"ENSSSCT00000023214.3","ENSSSCG00000029918","CEPT1","CEPT1","Not"
"ENSSSCT00000001081.3",0.25501084108056,4.7071488939069,0.598209892653021,0.553357692294922,0.999999100285068,-4.97422056348002,"ENSSSCT00000001081.3","ENSSSCG00000000991","FOXQ1","FOXQ1","Not"
"ENSSSCT00000055388.3",-0.199785000083369,3.35665700467807,-0.601591550003484,0.551127989320218,0.999999100285068,-4.97426803627003,"ENSSSCT00000055388.3","ENSSSCG00000035495","KITLG","KITLG","Not"
"ENSSSCT00000063865.3",-0.328732317367835,3.33832859185652,-0.368823683801429,0.714368975687801,0.999999100285068,-4.97436221288697,"ENSSSCT00000063865.3","ENSSSCG00000004209","PTPRK","PTPRK","Not"
"ENSSSCT00000016303.5",-0.152867713825906,4.80505689792386,-0.818429774774757,0.418370938620308,0.999999100285068,-4.97436278884767,"ENSSSCT00000016303.5","ENSSSCG00000038682","TAF1D","TAF1D","Not"
"ENSSSCT00000099757.1",0.0432200366005446,3.7612318663108,0.221956042459816,0.825573125608712,0.999999100285068,-4.97440337584252,"ENSSSCT00000099757.1","ENSSSCG00000054179","PRR15L","PRR15L","Not"
