"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSSSCT00000014680.4",-0.2417878163074,5.67380610243206,-1.51290034868506,0.138605978074352,0.99960281654872,-4.37761511681247
"ENSSSCT00000071495.1",0.295899253665946,6.02812874985821,1.51043107772635,0.139232741864603,0.99960281654872,-4.37766164184385
"ENSSSCT00000010347.4",0.309294361902228,5.53508823919195,1.51354954591032,0.138441571065029,0.99960281654872,-4.37773727392882
"ENSSSCT00000016970.5",0.391692558550157,3.48178366659227,1.64890942070688,0.107438195814282,0.99960281654872,-4.37790498336861
"ENSSSCT00000096953.1",0.317941203863221,3.04193286956853,1.72540116646978,0.0926076327835514,0.99960281654872,-4.37839929189528
"ENSSSCT00000054532.3",-0.178070171391613,6.15456990022234,-1.50893589758078,0.139613358310832,0.99960281654872,-4.37842232093313
"ENSSSCT00000062547.3",0.516965351725869,7.47948047378264,1.51298886089429,0.138583553451335,0.99960281654872,-4.37886687777027
"ENSSSCT00000036805.2",-0.27178428005393,3.86720930638434,-1.59524342787852,0.118970078793677,0.99960281654872,-4.37888880861703
"ENSSSCT00000027254.4",0.501864535603476,3.25658305704102,1.69748388188886,0.0978095187343181,0.99960281654872,-4.37904824519765
"ENSSSCT00000018108.5",0.308280022216777,5.29115605966071,1.51620880892452,0.137769751894226,0.99960281654872,-4.37921878527425
"ENSSSCT00000055254.3",2.96705413349628,2.24436747192272,2.15651014666441,0.0374582679271522,0.99960281654872,-4.37925606177066
"ENSSSCT00000027726.4",0.442404911319383,2.19948751214271,1.99888306382767,0.0528354389342276,0.99960281654872,-4.37934053814391
"ENSSSCT00000041109.3",3.66553047026902,0.141931292034897,2.61486821573748,0.0127424823305667,0.99960281654872,-4.37934184249059
"ENSSSCT00000046403.3",-0.198591034590898,3.92325016377225,-1.57869496107146,0.122723220114981,0.99960281654872,-4.37936961139621
"ENSSSCT00000017708.5",2.79604292722361,1.01580785809518,2.38952857644818,0.0219544149821292,0.99960281654872,-4.3800519100859
"ENSSSCT00000007374.5",0.236865980135976,7.22245683718601,1.50938030660481,0.139500141662852,0.99960281654872,-4.38008977424896
"ENSSSCT00000093301.1",-1.98887616407834,2.02256250330556,-2.06823340851776,0.0454969496803469,0.99960281654872,-4.38016739372997
"ENSSSCT00000058492.3",0.703501667328713,6.17012871285894,1.50696305997665,0.140116842135158,0.99960281654872,-4.38027950146621
"ENSSSCT00000013266.5",-0.215306500073715,3.43786998051306,-1.65093116190875,0.107022401267711,0.99960281654872,-4.38030770598068
"ENSSSCT00000075531.1",-0.198514084184669,5.13142774227405,-1.51631175552399,0.137743796762211,0.99960281654872,-4.38056914982309
"ENSSSCT00000064853.3",2.07237654293104,2.45539265653042,1.95424755225662,0.0580852021001698,0.99960281654872,-4.38063831123027
"ENSSSCT00000014646.6",0.10123906921168,5.97769782986123,1.50635261308813,0.140272926975535,0.99960281654872,-4.38075781163396
"ENSSSCT00000077497.2",0.219580651089488,6.35815421138676,1.50574261234563,0.140429036640376,0.99960281654872,-4.38089799521866
