"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000091592.2",-1.79787773493068,0.297717900383861,-4.05332282965162,0.000250296148266185,0.00154998207370763,0.416906584957073,"ENSSSCT00000091592.2","ENSSSCG00000008681","NELFA","NELFA","Significant"
"ENSSSCT00000053091.3",-1.801531016109,-4.9196639735899,-4.04703034867476,0.000254987298281031,0.00157067936390605,0.411894069721312,"ENSSSCT00000053091.3","ENSSSCG00000005349","GRHPR","GRHPR","Significant"
"ENSSSCT00000046887.3",1.03311211063994,-1.06196507456282,4.03148489483655,0.000266947408468267,0.00163416321924509,0.411502698593217,"ENSSSCT00000046887.3","ENSSSCG00000003976","NFYC","NFYC","Significant"
"ENSSSCT00000079772.2",-1.21443259644447,-0.665371842832878,-4.0307624349666,0.000267516348049669,0.00163641707538676,0.411388629006081,"ENSSSCT00000079772.2","ENSSSCG00000001884","COMMD4","COMMD4","Significant"
"ENSSSCT00000106965.1",-1.01681221206225,0.885251122692477,-4.08387301261607,0.000228691422710944,0.00143721186315876,0.409055667128918,"ENSSSCT00000106965.1","ENSSSCG00000003419","MAD2L2","MAD2L2","Significant"
"ENSSSCT00000061063.3",-3.03302016089015,-4.09470975993024,-4.03526661750756,0.000263988489539521,0.00161817648297547,0.408331140363463,"ENSSSCT00000061063.3","ENSSSCG00000001723","PLA2G7","PLA2G7","Significant"
"ENSSSCT00000059078.3",-2.2534663786892,-3.75139574532016,-4.02982360471277,0.000268257446989385,0.00163941252139492,0.389331927325304,"ENSSSCT00000059078.3","ENSSSCG00000036724","CRYAB","CRYAB","Significant"
"ENSSSCT00000055569.3",1.53437877721385,-1.02802924584512,4.01983566588615,0.000276266763827591,0.0016829973034071,0.382226628403952,"ENSSSCT00000055569.3","ENSSSCG00000010685","TIAL1","TIAL1","Significant"
"ENSSSCT00000028929.4",1.39555987113478,2.97500450823518,4.19475213126582,0.000164539926724901,0.00110202542541879,0.37802517448841,"ENSSSCT00000028929.4","ENSSSCG00000009925","GIT2","GIT2","Significant"
"ENSSSCT00000091317.2",-2.62022480016335,-4.95313435313552,-4.03470590375115,0.000264425178286804,0.00162054859264341,0.377365831717881,"ENSSSCT00000091317.2","ENSSSCG00000010248","KIFBP","KIFBP","Significant"
"ENSSSCT00000082627.2",1.00967390184431,4.4434561335775,4.33943814650754,0.000106706892555342,0.000775539796004096,0.374763407538724,"ENSSSCT00000082627.2","ENSSSCG00000024578","PHLDB1","PHLDB1","Significant"
"ENSSSCT00000087801.2",2.11863307583889,2.53055737452848,4.16234267286594,0.000181205758559944,0.00119137579191135,0.37264122437294,"ENSSSCT00000087801.2","ENSSSCG00000015555","LAMC1","LAMC1","Significant"
"ENSSSCT00000018446.4",1.72813051942892,1.82537050802325,4.08529328332521,0.000227732609125183,0.001432014269608,0.371678546631821,"ENSSSCT00000018446.4","ENSSSCG00000016938","IPO11","IPO11","Significant"
"ENSSSCT00000043395.3",-3.32247812867364,-4.62483448862067,-4.02406387543816,0.000272848104558213,0.00166528259098015,0.369549710829149,"ENSSSCT00000043395.3","ENSSSCG00000015710","ACTR3","ACTR3","Significant"
"ENSSSCT00000049605.3",2.69752349094173,1.72196781672521,4.06233949154128,0.00024372055239462,0.00151386261959882,0.368666435492432,"ENSSSCT00000049605.3","ENSSSCG00000039860",NA,"ENSSSCG00000039860","Significant"
"ENSSSCT00000001670.5",1.63617589644484,-1.63750242368597,4.01102748663955,0.000283523131607062,0.00172141306944444,0.365371854850356,"ENSSSCT00000001670.5","ENSSSCG00000001498","BEND6","BEND6","Significant"
"ENSSSCT00000058815.3",2.04033634027303,3.51224644934509,4.16580439480717,0.000179349711936422,0.0011813167692879,0.364597728292668,"ENSSSCT00000058815.3","ENSSSCG00000015214","STT3A","STT3A","Significant"
"ENSSSCT00000048448.3",3.39728941105751,2.58919507967537,4.12210232018641,0.000204208216986095,0.00130831297044894,0.363042491160468,"ENSSSCT00000048448.3","ENSSSCG00000006752","CSDE1","CSDE1","Significant"
"ENSSSCT00000103396.1",-2.33383714882516,-4.0281329405185,-4.0219740166209,0.000274532643466773,0.00167399706519369,0.362058643327154,"ENSSSCT00000103396.1","ENSSSCG00000058083",NA,"ENSSSCG00000058083","Significant"
"ENSSSCT00000014803.4",2.1508858083286,-1.02944747628328,4.00893973676916,0.000285270112903813,0.00172944342899143,0.350895876328999,"ENSSSCT00000014803.4","ENSSSCG00000013553","VAV1","VAV1","Significant"
"ENSSSCT00000066373.3",4.02564026223761,-3.62700401190532,4.00814026888389,0.000285941863638415,0.00173254943729174,0.346529836790573,"ENSSSCT00000066373.3","ENSSSCG00000036549","DPYSL3","DPYSL3","Significant"
"ENSSSCT00000093103.1",2.17995140292478,-3.65467669818889,4.010920495431,0.000283612405339389,0.00172163449333187,0.344650357010812,"ENSSSCT00000093103.1","ENSSSCG00000060477",NA,"ENSSSCG00000060477","Significant"
"ENSSSCT00000012079.5",3.38013447912206,-0.154439333385223,4.00873789033874,0.000285439568531478,0.00173014904116012,0.344056652340895,"ENSSSCT00000012079.5","ENSSSCG00000011036","STAM","STAM","Significant"
"ENSSSCT00000038026.3",-1.28817200547469,1.40434143618658,-4.06839688486511,0.000239398054890471,0.00149127515889356,0.342710885555976,"ENSSSCT00000038026.3","ENSSSCG00000010104",NA,"ENSSSCG00000010104","Significant"
"ENSSSCT00000088016.2",2.09644016142729,3.3159157911629,4.17901522134223,0.000172435926248019,0.00114643167605841,0.342124529892799,"ENSSSCT00000088016.2","ENSSSCG00000007735","RABGEF1","RABGEF1","Significant"
"ENSSSCT00000000951.4",-1.70607710106464,3.74801177223711,-4.23719438267708,0.000144967096190408,0.000994637896998584,0.334998191041661,"ENSSSCT00000000951.4","ENSSSCG00000000871","SLC5A8","SLC5A8","Significant"
"ENSSSCT00000053541.2",-3.31236155497777,-3.43032255285113,-4.00035013229953,0.00029256872775735,0.00176613790035191,0.331214028673321,"ENSSSCT00000053541.2","ENSSSCG00000004936","INTS14","INTS14","Significant"
"ENSSSCT00000061522.3",1.48871461519041,0.634285413173036,4.03954177460107,0.000260682006529495,0.00160031559798299,0.329634245671222,"ENSSSCT00000061522.3","ENSSSCG00000013174","CTNND1","CTNND1","Significant"
"ENSSSCT00000059574.2",1.64354967795319,-0.234687909496955,4.01883090844192,0.000277085266883349,0.00168735301484212,0.328170342528474,"ENSSSCT00000059574.2","ENSSSCG00000015537","XPR1","XPR1","Significant"
"ENSSSCT00000094883.1",-2.34196328411028,-5.03490024918346,-4.01401457997641,0.000281041721671345,0.00170921176895589,0.32757090788842,"ENSSSCT00000094883.1","ENSSSCG00000014020","CANX","CANX","Significant"
"ENSSSCT00000028726.4",-1.02052325462362,1.34441110482914,-4.0698898297618,0.00023834425060034,0.00148584626129512,0.326801299684417,"ENSSSCT00000028726.4","ENSSSCG00000026962","A4GALT","A4GALT","Significant"
"ENSSSCT00000018598.5",3.76601008422472,-1.69014202808975,3.99590586147385,0.000296416150935313,0.0017848996942239,0.325463887371455,"ENSSSCT00000018598.5","ENSSSCG00000017082","SPARC","SPARC","Significant"
"ENSSSCT00000016810.4",1.14246498568307,2.08939400027652,4.12481822177833,0.00020256979575945,0.00130033496986762,0.321844467900735,"ENSSSCT00000016810.4","ENSSSCG00000015430","RINT1","RINT1","Significant"
"ENSSSCT00000010445.4",-1.78623552642215,-2.3101416791247,-3.99550197052031,0.000296768234736772,0.0017848996942239,0.318891981367389,"ENSSSCT00000010445.4","ENSSSCG00000009527","FGF14","FGF14","Significant"
"ENSSSCT00000007080.5",1.73849569165911,-4.81679213803572,4.00915252729086,0.000285091575581739,0.00172868248656631,0.318882193119451,"ENSSSCT00000007080.5","ENSSSCG00000006463","PEAR1","PEAR1","Significant"
"ENSSSCT00000028456.4",-2.28482989746197,-4.01019644046715,-4.00422470279002,0.000289254237154272,0.00174936841925021,0.316813317277528,"ENSSSCT00000028456.4","ENSSSCG00000026701",NA,"ENSSSCG00000026701","Significant"
"ENSSSCT00000093556.1",-5.50663999006776,-0.160863670169115,-4.00313354835539,0.000290183942435685,0.00175368994609325,0.313681488478855,"ENSSSCT00000093556.1","ENSSSCG00000010569","OGA","OGA","Significant"
"ENSSSCT00000005004.5",1.34173877552939,-2.62621046548915,3.99546276927212,0.00029680242932148,0.0017848996942239,0.310421321354432,"ENSSSCT00000005004.5","ENSSSCG00000004530","STARD6","STARD6","Significant"
"ENSSSCT00000085140.2",-1.84868433479729,-0.693996727367282,-4.00209396986665,0.000291072411593923,0.00175873330385624,0.306058471889813,"ENSSSCT00000085140.2","ENSSSCG00000009524","TMTC4","TMTC4","Significant"
"ENSSSCT00000067577.2",2.68330291232524,-3.41394172124527,3.99039592593044,0.000301254616491781,0.001806530350579,0.304711101970965,"ENSSSCT00000067577.2","ENSSSCG00000006287","SELL","SELL","Significant"
"ENSSSCT00000087317.3",-4.40222644024931,-0.659571571834108,-3.99207025343695,0.000299776250310292,0.00179898856343029,0.298782688983032,"ENSSSCT00000087317.3","ENSSSCG00000006543","ADAR","ADAR","Significant"
"ENSSSCT00000103190.1",-2.50193882238088,-3.22440292237151,-3.99217753188758,0.000299681768932968,0.0017987526499062,0.297556475028748,"ENSSSCT00000103190.1","ENSSSCG00000061966","RAD51D","RAD51D","Significant"
"ENSSSCT00000036817.3",1.72548492982054,3.29713604360832,4.14392329788793,0.00019140187269181,0.00124336853103084,0.296707228843615,"ENSSSCT00000036817.3","ENSSSCG00000010882","CNST","CNST","Significant"
"ENSSSCT00000049337.2",-2.78543695643829,-0.16399320543432,-3.99950697065786,0.000293294896239412,0.00176986614787892,0.294936613651095,"ENSSSCT00000049337.2","ENSSSCG00000017301","TLK2","TLK2","Significant"
"ENSSSCT00000029139.4",-1.00362530547458,2.32717779907435,-4.12166403697731,0.000204473830642323,0.00130950005387199,0.294461097484242,"ENSSSCT00000029139.4","ENSSSCG00000026689",NA,"ENSSSCG00000026689","Significant"
"ENSSSCT00000049225.3",2.2801669634744,0.498574606773844,4.00766573983752,0.000286341314264869,0.00173464738206834,0.285639136809258,"ENSSSCT00000049225.3","ENSSSCG00000003792",NA,"ENSSSCG00000003792","Significant"
"ENSSSCT00000012494.6",1.04749968406984,-0.545019963376086,3.98677799172351,0.000304473408752397,0.00182348475734077,0.281091830795287,"ENSSSCT00000012494.6","ENSSSCG00000040581","CISH","CISH","Significant"
"ENSSSCT00000079646.2",-2.46136439624417,-1.15281392846616,-3.97596377231203,0.000314295583146122,0.0018750765220304,0.268103405032489,"ENSSSCT00000079646.2","ENSSSCG00000002026","EFS","EFS","Significant"
"ENSSSCT00000027631.4",-1.48324495041943,-0.00200780879278762,-3.98847331715385,0.000302960967169796,0.00181509360044175,0.266464065138638,"ENSSSCT00000027631.4","ENSSSCG00000028661","ENKD1","ENKD1","Significant"
"ENSSSCT00000014769.4",1.16064583387205,5.47029417480961,4.34574971406869,0.000104701276309108,0.00076389238547767,0.264334446516239,"ENSSSCT00000014769.4","ENSSSCG00000013522","SAFB","SAFB","Significant"
"ENSSSCT00000056618.2",1.17707401095019,5.26893682709172,4.33729082611405,0.000107397802484037,0.000779345193009026,0.263071434598435,"ENSSSCT00000056618.2","ENSSSCG00000040546","PXN","PXN","Significant"
"ENSSSCT00000087021.2",-3.5572235348889,-3.0455897314298,-3.97156902825738,0.000318374764445365,0.00189455937579425,0.260729506645407,"ENSSSCT00000087021.2","ENSSSCG00000027859","HDAC7","HDAC7","Significant"
"ENSSSCT00000070344.2",-4.19005415201338,-2.96216959672118,-3.96657351961976,0.000323074195591101,0.00191657770615944,0.248353104156118,"ENSSSCT00000070344.2","ENSSSCG00000003909","PIK3R3","PIK3R3","Significant"
"ENSSSCT00000008142.3",-1.09603875149211,4.02503882241314,-4.2641180705777,0.000133753150828848,0.000931216683669395,0.246996859442292,"ENSSSCT00000008142.3","ENSSSCG00000007438","NCOA5","NCOA5","Significant"
"ENSSSCT00000088589.2",-1.62014783253933,-2.94257830804585,-3.96834823190908,0.000321396984014042,0.00190905944011547,0.246730798758374,"ENSSSCT00000088589.2","ENSSSCG00000046261","TEX26","TEX26","Significant"
"ENSSSCT00000041632.2",2.15797993414119,4.31521168316972,4.16612543098733,0.000179178529442644,0.0011806662841447,0.241260798076973,"ENSSSCT00000041632.2","ENSSSCG00000010627","PDCD4","PDCD4","Significant"
"ENSSSCT00000088305.2",-2.49294768813777,-3.50391719377667,-3.97074261037245,0.0003191475799439,0.00189846518819393,0.24119022247211,"ENSSSCT00000088305.2","ENSSSCG00000062259","ICAM2","ICAM2","Significant"
"ENSSSCT00000048062.3",-1.0283268479947,2.80103460881449,-4.17099906938076,0.000176599358781177,0.00116831627592579,0.238777173241929,"ENSSSCT00000048062.3","ENSSSCG00000010203",NA,"ENSSSCG00000010203","Significant"
"ENSSSCT00000080880.1",1.29270200680302,1.45639194430167,4.05284944515007,0.000250646115479871,0.00155155989160921,0.23835098462435,"ENSSSCT00000080880.1","ENSSSCG00000028336","YIPF6","YIPF6","Significant"
"ENSSSCT00000038210.3",-3.26285478797514,-3.73840505044765,-3.96437860632776,0.000325160313604616,0.00192860230394122,0.233560275714539,"ENSSSCT00000038210.3","ENSSSCG00000011524","CHL1","CHL1","Significant"
"ENSSSCT00000040681.2",-2.97273908933059,-3.39564555595732,-3.96706084074599,0.000322612800443629,0.00191418885271412,0.233176904981383,"ENSSSCT00000040681.2","ENSSSCG00000026626","RER1","RER1","Significant"
"ENSSSCT00000045836.3",1.09327434683602,3.22119015971547,4.20192037254633,0.000161061621637187,0.00108474553023318,0.231486798192447,"ENSSSCT00000045836.3","ENSSSCG00000035027","ZDHHC14","ZDHHC14","Significant"
"ENSSSCT00000035618.3",3.73917355758645,-3.22536939563776,3.96092640616257,0.000328467960427172,0.00194432995311683,0.231102143955209,"ENSSSCT00000035618.3","ENSSSCG00000012576","CHRDL1","CHRDL1","Significant"
"ENSSSCT00000074513.2",-2.64841747825853,-4.90281370564386,-3.97429183411127,0.000315841434198303,0.00188223252067291,0.227918993970627,"ENSSSCT00000074513.2","ENSSSCG00000024618","FBXO28","FBXO28","Significant"
