"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000024125.4",0.96319170621083,-2.00523301568259,0.704760286355264,0.485388411525607,0.999936080199931,-4.60101027304787,"ENSSSCT00000024125.4","ENSSSCG00000020715","GOLGA7","GOLGA7","Not"
"ENSSSCT00000059770.2",1.36020740207272,-1.30932915002144,0.736549765980607,0.466057800875155,0.999936080199931,-4.6010108360062,"ENSSSCT00000059770.2","ENSSSCG00000014074","GFM2","GFM2","Not"
"ENSSSCT00000103373.1",-0.411480435946041,-3.64180990897183,-0.271294755192262,0.787677770530999,0.999936080199931,-4.6010116219313,"ENSSSCT00000103373.1","ENSSSCG00000061860",NA,"ENSSSCG00000061860","Not"
"ENSSSCT00000004294.5",-0.374545028524653,0.275423092365329,-0.785869205128509,0.436966402468253,0.999936080199931,-4.60101512930991,"ENSSSCT00000004294.5","ENSSSCG00000003882","SLC5A9","SLC5A9","Not"
"ENSSSCT00000016715.4",0.277527431256828,-3.42153284124198,0.295684139555563,0.769130465184113,0.999936080199931,-4.60101542979384,"ENSSSCT00000016715.4","ENSSSCG00000015342","COL28A1","COL28A1","Not"
"ENSSSCT00000053141.2",0.111177884612708,-3.89479019024648,0.0911941566725904,0.927832050643527,0.999936080199931,-4.60101545939654,"ENSSSCT00000053141.2","ENSSSCG00000037483","RFTN2","RFTN2","Not"
"ENSSSCT00000080302.2",-0.226333187322187,-2.40372097439154,-0.366199753957815,0.716309315821448,0.999936080199931,-4.60101581860157,"ENSSSCT00000080302.2","ENSSSCG00000046318",NA,"ENSSSCG00000046318","Not"
"ENSSSCT00000105923.1",0.444708318647872,-1.41686597875285,0.60234884460351,0.55062929659964,0.999936080199931,-4.60101587852745,"ENSSSCT00000105923.1","ENSSSCG00000011412","CACNA2D2","CACNA2D2","Not"
"ENSSSCT00000042389.2",-0.0193605910621908,-4.19673672355751,-0.0120710651173126,0.990434008125013,0.999936080199931,-4.60101716457351,"ENSSSCT00000042389.2","ENSSSCG00000027608","ARB2A","ARB2A","Not"
"ENSSSCT00000071977.1",0.273663436804188,-4.1817831679697,0.157599692071863,0.875632316754527,0.999936080199931,-4.60101755526718,"ENSSSCT00000071977.1","ENSSSCG00000008137","LIMS1","LIMS1","Not"
"ENSSSCT00000099373.1",0.187864146328294,-3.53895487769065,0.14166520955369,0.888115816098275,0.999936080199931,-4.60101797769646,"ENSSSCT00000099373.1","ENSSSCG00000022175","MYH15","MYH15","Not"
"ENSSSCT00000056145.3",0.856242271895188,-3.12822657460297,0.412044081574392,0.68269331603483,0.999936080199931,-4.6010181096202,"ENSSSCT00000056145.3","ENSSSCG00000007151","CDC25B","CDC25B","Not"
"ENSSSCT00000093522.1",-0.280510839437903,-2.16825146474945,-0.411367685828415,0.68318476395016,0.999936080199931,-4.60102006230718,"ENSSSCT00000093522.1","ENSSSCG00000047910",NA,"ENSSSCG00000047910","Not"
"ENSSSCT00000063353.3",0.835837693415961,-1.51465190488866,0.664530082685917,0.510486768630631,0.999936080199931,-4.60102051081083,"ENSSSCT00000063353.3","ENSSSCG00000000735","TSPAN9","TSPAN9","Not"
"ENSSSCT00000094430.1",0.30554800570003,-3.91905459300454,0.185202265834661,0.854085591609262,0.999936080199931,-4.60102060131542,"ENSSSCT00000094430.1","ENSSSCG00000014887","ALG8","ALG8","Not"
