"target_id","ext_gene","target_biotype","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"ENSSSCG00000028737","USP3","protein_coding",3,15.0078754416395,1.91577603912466e-05,7.07730365142425e-05
"ENSSSCG00000015853","HERC2","protein_coding",1,7.88655176352784,1.91631402711067e-05,7.07742388429754e-05
"ENSSSCG00000012494","TIMM8A","protein_coding",1,6.60340903953946,1.91673476785366e-05,7.07742388429754e-05
"ENSSSCG00000012980","KAT5","protein_coding",4,22.2850317045778,1.92447555933709e-05,7.10428984863495e-05
"ENSSSCG00000014577","TMEM9B","protein_coding",2,12.8046299416548,1.92522407941908e-05,7.10533677994731e-05
"ENSSSCG00000017584","PPP1R9B","protein_coding",1,8.131295140821,1.92669265835064e-05,7.10904005252846e-05
"ENSSSCG00000002926","TBCB","protein_coding",1,7.22846292832362,1.92796345832033e-05,7.11141294206671e-05
"ENSSSCG00000031602","DNAJC5","protein_coding",2,13.7792125993053,1.92826638957825e-05,7.11141294206671e-05
"ENSSSCG00000012459","APOOL","protein_coding",5,22.9849026695937,1.93212635286417e-05,7.1239293246859e-05
"ENSSSCG00000037127","CDKN2AIPNL","protein_coding",1,6.87219747544151,1.9357125436595e-05,7.13543048836181e-05
"ENSSSCG00000003428","MTHFR","protein_coding",2,10.4730326373238,1.9569022839368e-05,7.21180072471814e-05
"ENSSSCG00000037997",NA,"lncRNA",2,6.37212952359559,1.9574773601942e-05,7.21218092956797e-05
"ENSSSCG00000006519","CLK2","protein_coding",1,7.20672901416488,1.96137431618546e-05,7.22479722204444e-05
"ENSSSCG00000020702","SENP6","protein_coding",1,7.15591840170846,1.96439640877017e-05,7.23392358386211e-05
"ENSSSCG00000002762","TERF2","protein_coding",1,7.25038830080146,1.96479858644321e-05,7.23392358386211e-05
"ENSSSCG00000000119","EIF3L","protein_coding",3,23.9036631624279,1.96773107083887e-05,7.24297542283972e-05
"ENSSSCG00000040134","TNFRSF13B","protein_coding",1,5.58433310785826,1.97132090033645e-05,7.25444192628028e-05
"ENSSSCG00000000530","FGD4","protein_coding",2,10.0784550511975,1.97246436688187e-05,7.25690248412507e-05
"ENSSSCG00000030581","VGLL4","protein_coding",3,19.2312103647357,1.9911850550329e-05,7.32401472829552e-05
"ENSSSCG00000014161","KIAA0825","protein_coding",1,4.44892325110083,1.99609165119022e-05,7.3402956460876e-05
"ENSSSCG00000001821","UNC45A","protein_coding",4,22.3877659940934,1.99911786702114e-05,7.34965560781432e-05
"ENSSSCG00000023376","PARD6G","protein_coding",1,6.77173122901694,1.99964937904003e-05,7.34984162094006e-05
"ENSSSCG00000038475",NA,"protein_coding",2,6.34020816602735,2.00223999545742e-05,7.35759409727718e-05
"ENSSSCG00000037158","MTURN","protein_coding",2,12.4472704948275,2.00343145225644e-05,7.36020261654693e-05
"ENSSSCG00000004538","WDR7","protein_coding",1,6.51466701116218,2.00448306999743e-05,7.36229626502542e-05
"ENSSSCG00000015988",NA,"protein_coding",3,19.3805206120659,2.00716237376274e-05,7.37036582369437e-05
"ENSSSCG00000017428","JUP","protein_coding",1,9.69606633709639,2.02351775893146e-05,7.42863846018485e-05
"ENSSSCG00000003731","GAREM1","protein_coding",1,6.97282844550128,2.02492963258727e-05,7.43203640125631e-05
"ENSSSCG00000001056","RANBP9","protein_coding",1,7.07420959186617,2.02856534443812e-05,7.4435928353056e-05
"ENSSSCG00000029226","UBC","protein_coding",2,19.9384246342855,2.02995773352415e-05,7.44691407620009e-05
"ENSSSCG00000012021","MRPL39","protein_coding",4,15.8874396255181,2.03081517848453e-05,7.44827174772717e-05
"ENSSSCG00000009783","OGFOD2","protein_coding",2,12.8311992233461,2.03359682032867e-05,7.45668431024067e-05
"ENSSSCG00000008167","CNOT11","protein_coding",1,7.88901542276857,2.03512240715443e-05,7.4604883061984e-05
"ENSSSCG00000038900","ISY1","protein_coding",2,12.3744136826697,2.03663450004098e-05,7.46424102257227e-05
"ENSSSCG00000017382","EZH1","protein_coding",2,12.2449844771718,2.0395719236086e-05,7.47321450695522e-05
"ENSSSCG00000038856","TRIM8","protein_coding",2,14.3010596094077,2.04141630002908e-05,7.47638756610217e-05
"ENSSSCG00000017114","NDUFS6","protein_coding",1,7.49162814096584,2.04130195391935e-05,7.47638756610217e-05
"ENSSSCG00000017268","PRKCA","protein_coding",2,9.34255137387148,2.04207322098401e-05,7.47700168574476e-05
"ENSSSCG00000035876","ZNF599","protein_coding",2,8.45496264280207,2.04473373655494e-05,7.48315749419761e-05
"ENSSSCG00000012631","LONRF3","protein_coding",2,10.4811509474306,2.0445784277094e-05,7.48315749419761e-05
"ENSSSCG00000002930","ZNF260","protein_coding",2,10.6171125823596,2.04813667883673e-05,7.48843848389035e-05
"ENSSSCG00000033500","SNRPD2","protein_coding",3,16.3493457300134,2.04685478020409e-05,7.48843848389035e-05
"ENSSSCG00000024445","METTL3","protein_coding",1,7.23154291184258,2.04722392078306e-05,7.48843848389035e-05
"ENSSSCG00000002354","COQ6","protein_coding",1,6.69082495424719,2.04780124170257e-05,7.48843848389035e-05
"ENSSSCG00000044675",NA,"protein_coding",1,4.5759356840472,2.05899084287444e-05,7.52632314079168e-05
"ENSSSCG00000033577","MED30","protein_coding",3,12.5155703522186,2.06529223989929e-05,7.54755172223359e-05
"ENSSSCG00000012131","MOSPD2","protein_coding",1,6.24965740111579,2.06821505715798e-05,7.55642618181816e-05
"ENSSSCG00000017231","NAT9","protein_coding",3,11.5148875478588,2.07312591613807e-05,7.57255816834086e-05
"ENSSSCG00000027417","LDLRAD4","protein_coding",2,10.0481001866489,2.07916234686439e-05,7.59279286669737e-05
"ENSSSCG00000018053","MED9","protein_coding",1,7.28039998162934,2.08824590507566e-05,7.62414289710256e-05
"ENSSSCG00000033382",NA,"protein_coding",3,25.7632626525238,2.09070007388668e-05,7.63127996876288e-05
"ENSSSCG00000036311","RPAIN","protein_coding",1,5.82051068002411,2.09338293364744e-05,7.63924817930605e-05
"ENSSSCG00000015407","GNAI1","protein_coding",3,18.4487237939145,2.09932975619188e-05,7.65912071231331e-05
"ENSSSCG00000026257","STMN1","protein_coding",1,7.12383505320594,2.10324583685533e-05,7.6684886704399e-05
"ENSSSCG00000013727","TRIR","protein_coding",1,7.96829920153742,2.10340276820546e-05,7.6684886704399e-05
"ENSSSCG00000030131","C15orf40","protein_coding",1,6.2577063506568,2.10292274028351e-05,7.6684886704399e-05
"ENSSSCG00000050757",NA,"lncRNA",1,3.70686428265991,2.11038921735462e-05,7.69212459070608e-05
"ENSSSCG00000002774","RIPOR1","protein_coding",4,19.909450028125,2.11361959399209e-05,7.70206205412042e-05
"ENSSSCG00000033089",NA,"protein_coding",2,8.81547004081466,2.11504279217695e-05,7.7050641155022e-05
"ENSSSCG00000021200","HDAC8","protein_coding",2,9.13380959229653,2.11545174564203e-05,7.7050641155022e-05
"ENSSSCG00000008558","AGBL5","protein_coding",4,20.9374631031944,2.11829143515716e-05,7.71356874041145e-05
"ENSSSCG00000028169","NCAPG2","protein_coding",1,5.51719870548877,2.12100177793281e-05,7.72159842118797e-05
"ENSSSCG00000016959","MARVELD2","protein_coding",2,14.1617001286464,2.12663456662369e-05,7.74026103398664e-05
"ENSSSCG00000008624","LPIN1","protein_coding",2,9.50202033144125,2.12818117212523e-05,7.7440459175214e-05
"ENSSSCG00000041289","IL10RB","protein_coding",1,7.45885035552996,2.13179717425177e-05,7.75535734684355e-05
"ENSSSCG00000012037","PAXBP1","protein_coding",1,6.86253776936209,2.13314688981344e-05,7.75842073227483e-05
"ENSSSCG00000039881","GLI4","protein_coding",3,13.5574205955202,2.13401356031617e-05,7.75972620564168e-05
"ENSSSCG00000009959","ASPHD2","protein_coding",1,5.65636561822777,2.13545205091944e-05,7.76310982259796e-05
"ENSSSCG00000016711","CBX3","protein_coding",3,18.2234565113246,2.14397949248994e-05,7.79225650029101e-05
"ENSSSCG00000004747","RTF1","protein_coding",2,9.54085463156061,2.16278042429387e-05,7.85871926402358e-05
"ENSSSCG00000017378","DHX8","protein_coding",1,7.7220928077509,2.16527678762903e-05,7.86591992995829e-05
"ENSSSCG00000050347",NA,"lncRNA",1,5.25112152531646,2.16766922005467e-05,7.87273970772233e-05
"ENSSSCG00000008979","NUP54","protein_coding",2,10.9088361943561,2.16881775157838e-05,7.87503960498276e-05
"ENSSSCG00000025436","ILDR1","protein_coding",2,10.1824997907413,2.17542043322943e-05,7.89713788148348e-05
"ENSSSCG00000018080","ATP8","protein_coding",1,5.93050346275294,2.17832891252193e-05,7.90581827833593e-05
"ENSSSCG00000034147","DTYMK","protein_coding",2,9.58133744852127,2.18479937712308e-05,7.92741901248148e-05
"ENSSSCG00000013086","CYB561A3","protein_coding",2,13.3415627202242,2.18596452537574e-05,7.92976402594766e-05
"ENSSSCG00000012920","CORO1B","protein_coding",2,14.3500355072829,2.18844986139818e-05,7.93689587844052e-05
"ENSSSCG00000011250","ACAA1","protein_coding",1,7.9266652995225,2.1936510603989e-05,7.95387168590188e-05
"ENSSSCG00000000021","ARHGAP8","protein_coding",2,11.2853728525448,2.19510144903808e-05,7.9555604637539e-05
"ENSSSCG00000017125","FOXK2","protein_coding",1,7.70949800651492,2.19515791897207e-05,7.9555604637539e-05
"ENSSSCG00000034092","MBLAC1","protein_coding",2,11.4050353674674,2.19596137633782e-05,7.95658551791629e-05
"ENSSSCG00000038130","CANT1","protein_coding",1,7.47069661422392,2.19772373847597e-05,7.96108364425888e-05
"ENSSSCG00000009474","SCEL","protein_coding",2,10.689327259421,2.20095293908845e-05,7.97089188817271e-05
"ENSSSCG00000037568","RAB43","protein_coding",1,8.10985655163411,2.20170948922592e-05,7.97174274433542e-05
"ENSSSCG00000014139","ARSK","protein_coding",1,5.43693631852644,2.20460188711948e-05,7.9803246425502e-05
"ENSSSCG00000033169","RPS15","protein_coding",4,29.5220680050285,2.20634494199884e-05,7.98474301410569e-05
"ENSSSCG00000001413","GPANK1","protein_coding",5,22.130137939094,2.20791936685815e-05,7.98854916754099e-05
"ENSSSCG00000002379",NA,"protein_coding",1,5.65312825922228,2.2091199699629e-05,7.98911038829697e-05
"ENSSSCG00000016604","WASL","protein_coding",3,16.2881304644692,2.20881814857682e-05,7.98911038829697e-05
"ENSSSCG00000010135","DGCR8","protein_coding",2,13.3712220986248,2.21454138744036e-05,8.00682186521197e-05
"ENSSSCG00000006089","PTDSS1","protein_coding",3,16.1252761046795,2.21662195618436e-05,8.01196357472426e-05
"ENSSSCG00000009560","TFDP1","protein_coding",1,7.56115385509721,2.21701197130857e-05,8.01196357472426e-05
"ENSSSCG00000036756","ZNF496","protein_coding",3,15.8416270675726,2.2256549756612e-05,8.04129668865959e-05
"ENSSSCG00000013033","BAD","protein_coding",1,6.89305687449394,2.2293964076083e-05,8.05291072972763e-05
"ENSSSCG00000007142","PANK2","protein_coding",2,9.832203525291,2.23242709733906e-05,8.06195258238017e-05
"ENSSSCG00000038027","PNPLA4","protein_coding",2,3.82508703160307,2.23675914816039e-05,8.07568865139033e-05
"ENSSSCG00000009042","OTUD4","protein_coding",1,7.49026723834235,2.23762440874655e-05,8.07690454390023e-05
"ENSSSCG00000031269","LYRM4","protein_coding",2,7.91792458069397,2.24034426040884e-05,8.08481259311175e-05
"ENSSSCG00000013588","MAP2K7","protein_coding",2,13.0674334754992,2.24452750169433e-05,8.09799664976263e-05
"ENSSSCG00000026596","SYNRG","protein_coding",3,17.4689315211909,2.24965541933984e-05,8.11458196218333e-05
"ENSSSCG00000031356","HES1","protein_coding",1,7.74638817248739,2.25090083219788e-05,8.11715842814539e-05
"ENSSSCG00000040624","REXO1","protein_coding",2,12.9873554913419,2.26388711901567e-05,8.16206342059836e-05
"ENSSSCG00000032962","ZNF664","protein_coding",4,24.8601456993117,2.26709585948665e-05,8.17170425012604e-05
"ENSSSCG00000004737","PLA2G4B","protein_coding",1,5.16175381207497,2.27446030213233e-05,8.19631615125876e-05
"ENSSSCG00000000156","FBXO7","protein_coding",2,13.0397721089829,2.27505141611537e-05,8.19651362387817e-05
"ENSSSCG00000002235","LPCAT4","protein_coding",2,13.0878212804614,2.27958462726231e-05,8.21091017168273e-05
"ENSSSCG00000011535","ARL8B","protein_coding",5,24.2509673947563,2.28170569680167e-05,8.21661361079641e-05
"ENSSSCG00000017397","MLX","protein_coding",3,19.0355496950349,2.28644085708845e-05,8.22978700397617e-05
"ENSSSCG00000038792","FAM221A","protein_coding",3,12.609316050896,2.28605867112327e-05,8.22978700397617e-05
"ENSSSCG00000026446",NA,"protein_coding",1,7.28900117420835,2.29066636672178e-05,8.24305488170683e-05
"ENSSSCG00000026550","ZNF621","protein_coding",1,4.73683898329854,2.29278867162723e-05,8.24874982779638e-05
"ENSSSCG00000056128","PCBP1","protein_coding",1,8.64689743624306,2.29552405075969e-05,8.25664722705586e-05
"ENSSSCG00000031459","KMT5B","protein_coding",4,20.0446867809189,2.2963180300762e-05,8.25755963615402e-05
"ENSSSCG00000012250","MED14","protein_coding",2,12.9981741543441,2.29744112596169e-05,8.2596548407604e-05
"ENSSSCG00000029744","PLCH2","protein_coding",3,15.6745069480686,2.3053060924591e-05,8.28598142310734e-05
"ENSSSCG00000009584","SEMA4D","protein_coding",3,16.2865909771025,2.30842379746815e-05,8.29523651462631e-05
"ENSSSCG00000001038",NA,"protein_coding",1,7.86882038677691,2.31388660483675e-05,8.31095863260166e-05
"ENSSSCG00000017489","PSMD3","protein_coding",2,14.9736700933803,2.31382278707768e-05,8.31095863260166e-05
"ENSSSCG00000037101","LRRC8B","protein_coding",1,5.55281577296133,2.31678953151764e-05,8.31943007758086e-05
"ENSSSCG00000006280","GORAB","protein_coding",1,5.82742174976653,2.31853086720515e-05,8.3237273299263e-05
"ENSSSCG00000011893","COX17","protein_coding",1,6.86123204941788,2.32479682956251e-05,8.34230334496452e-05
"ENSSSCG00000012291","GPKOW","protein_coding",1,6.3638590801402,2.32433993775191e-05,8.34230334496452e-05
"ENSSSCG00000013244","PACSIN3","protein_coding",3,13.5861385375873,2.32549420059272e-05,8.34284691729072e-05
"ENSSSCG00000020677","CYB5RL","protein_coding",1,5.49237317090309,2.32819438951792e-05,8.35057377493601e-05
"ENSSSCG00000051090",NA,"lncRNA",1,5.74141755866632,2.32877501773928e-05,8.35069652653904e-05
"ENSSSCG00000038730","ITPRID2","protein_coding",4,28.7954426667405,2.33460722391167e-05,8.36964630613233e-05
"ENSSSCG00000005844","NRARP","protein_coding",1,4.5072780120391,2.33675225810498e-05,8.37537166055777e-05
"ENSSSCG00000030295","NUTF2","protein_coding",1,8.26591127644727,2.34632350305855e-05,8.40770506383206e-05
"ENSSSCG00000013079","DAGLA","protein_coding",1,6.28801732666611,2.35211773558861e-05,8.42649211275217e-05
"ENSSSCG00000013726","TNPO2","protein_coding",2,14.3552648761296,2.35924916073795e-05,8.44807987899676e-05
"ENSSSCG00000018047","FAM83G","protein_coding",1,6.85641833487139,2.35920706842892e-05,8.44807987899676e-05
"ENSSSCG00000008573","RAB10","protein_coding",2,15.260409762904,2.36339106990899e-05,8.46092895793373e-05
"ENSSSCG00000010183","COG2","protein_coding",1,7.26113227536761,2.36643546296877e-05,8.46984383619479e-05
"ENSSSCG00000005911","OPLAH","protein_coding",2,13.2110969902751,2.36699178399705e-05,8.46985142468435e-05
"ENSSSCG00000016177","XRCC5","protein_coding",2,10.2160461230326,2.37294902924896e-05,8.4891807148904e-05
"ENSSSCG00000015044","NKAPD1","protein_coding",1,7.02787615551163,2.37734149908618e-05,8.50290431325395e-05
"ENSSSCG00000028973","PHACTR4","protein_coding",2,11.9332753392345,2.37830103674033e-05,8.50434598607919e-05
"ENSSSCG00000058877","RNF185","protein_coding",2,10.1353483474804,2.38224993170625e-05,8.5164738494191e-05
"ENSSSCG00000037673","BFAR","protein_coding",3,13.6214490385529,2.38601323317399e-05,8.52793270406878e-05
"ENSSSCG00000023297","SCRN3","protein_coding",1,5.64578508565075,2.39404815756215e-05,8.5546499864443e-05
"ENSSSCG00000016243","RHBDD1","protein_coding",1,6.43003720411559,2.39645676831331e-05,8.56125497665554e-05
"ENSSSCG00000037324",NA,"lncRNA",2,11.5023042732581,2.39972165373936e-05,8.57091517506397e-05
"ENSSSCG00000016732","TBRG4","protein_coding",2,13.6703957970877,2.4063789408217e-05,8.59268442817245e-05
"ENSSSCG00000010470","IDE","protein_coding",4,23.4275535349992,2.41317218430339e-05,8.61492887005577e-05
"ENSSSCG00000015424","PSMC2","protein_coding",1,8.52779805173647,2.4139963324971e-05,8.61585846556591e-05
"ENSSSCG00000000746","WASHC1","protein_coding",2,13.09646551274,2.41768400280474e-05,8.62700551362711e-05
"ENSSSCG00000012066","KCNJ15","protein_coding",3,18.404675345064,2.42853654949524e-05,8.66082548486898e-05
"ENSSSCG00000012963","SART1","protein_coding",1,7.81964337066243,2.42820612448215e-05,8.66082548486898e-05
"ENSSSCG00000009030","PRMT9","protein_coding",2,11.8500905798623,2.42886200537515e-05,8.66082548486898e-05
"ENSSSCG00000031247","KAT8","protein_coding",1,7.2181884407137,2.43007915571424e-05,8.66314432861691e-05
"ENSSSCG00000015427","ORC5","protein_coding",3,13.5396761461869,2.43556211170738e-05,8.68066598722573e-05
"ENSSSCG00000010861","COQ8A","protein_coding",2,8.52118953099722,2.43981688930287e-05,8.69380310543619e-05
"ENSSSCG00000040012","TMEM147","protein_coding",1,7.87168219819333,2.44856581381123e-05,8.7210682965113e-05
"ENSSSCG00000036387","ATPSCKMT","protein_coding",1,4.90398036554872,2.44860983186089e-05,8.7210682965113e-05
"ENSSSCG00000034779","NT5C3B","protein_coding",1,6.71213871950784,2.45421685256557e-05,8.73900190068956e-05
"ENSSSCG00000013457","DOT1L","protein_coding",1,7.61681731543208,2.46203499728659e-05,8.76479871034964e-05
"ENSSSCG00000027675","FOXP1","protein_coding",6,22.1868562166617,2.46290420323433e-05,8.76585117327206e-05
"ENSSSCG00000011963","TOMM70","protein_coding",3,18.6634432763983,2.46382731719187e-05,8.76709496825223e-05
"ENSSSCG00000061790","FBXO22","protein_coding",2,11.263606579488,2.47551177452883e-05,8.80662161315737e-05
"ENSSSCG00000043116",NA,"protein_coding",2,9.80293342125048,2.48058522635449e-05,8.8226167126776e-05
"ENSSSCG00000018058","ARHGAP23","protein_coding",1,6.98662370966904,2.48342989124184e-05,8.83067915957398e-05
"ENSSSCG00000030125","SELENOF","protein_coding",1,8.30234052176604,2.49467020305838e-05,8.86858448786722e-05
"ENSSSCG00000011853","RUBCN","protein_coding",2,10.5105032495875,2.4969226130176e-05,8.8745275104065e-05
"ENSSSCG00000042324","PRKRIP1","protein_coding",1,6.38439476126459,2.50023772079231e-05,8.88424391696557e-05
"ENSSSCG00000056323","CYP2J34","protein_coding",1,6.17278251578533,2.50801938377758e-05,8.90982339429865e-05
"ENSSSCG00000000097","TOMM22","protein_coding",2,13.4355728731595,2.51692022853094e-05,8.93936598945815e-05
"ENSSSCG00000003898","MKNK1","protein_coding",2,10.5910266976482,2.51753226212725e-05,8.93946225885007e-05
"ENSSSCG00000008988","CCNG2","protein_coding",2,9.61072020780703,2.52469659644172e-05,8.96281953157232e-05
"ENSSSCG00000034782","VPS25","protein_coding",1,8.34390260142376,2.53413161631912e-05,8.99422514914194e-05
"ENSSSCG00000037558","YY1","protein_coding",1,7.94500720516737,2.53551158096598e-05,8.99703354815489e-05
"ENSSSCG00000057024","PPP3CC","protein_coding",4,20.6594766005688,2.53892042341238e-05,9.00703826160897e-05
"ENSSSCG00000008221","KDM3A","protein_coding",1,7.4463877667533,2.54231433560024e-05,9.01698537734473e-05
"ENSSSCG00000001402","NFKBIL1","protein_coding",2,10.9726356730992,2.54857846974306e-05,9.0371055111562e-05
"ENSSSCG00000038964","COX19","protein_coding",1,5.89294653877669,2.55364028991439e-05,9.05295396677375e-05
"ENSSSCG00000000779","KIF21A","protein_coding",4,16.6376441723606,2.55946386736392e-05,9.07149496403591e-05
"ENSSSCG00000040571",NA,"protein_coding",2,12.0107564123229,2.56169644030366e-05,9.07730273525639e-05
"ENSSSCG00000000405","ATP5F1B","protein_coding",3,20.750413214554,2.5625765376158e-05,9.07831646369549e-05
"ENSSSCG00000008902","PPAT","protein_coding",1,2.8752064502543,2.56794247480589e-05,9.09521780821747e-05
"ENSSSCG00000017262","SLC16A6","protein_coding",1,1.62993807798881,2.57222623699039e-05,9.10827932806399e-05
"ENSSSCG00000016125","INO80D","protein_coding",1,5.51912181080369,2.57458714545154e-05,9.11452752928792e-05
"ENSSSCG00000060759",NA,"protein_coding",1,3.86919305488427,2.58671603888167e-05,9.15322556661927e-05
"ENSSSCG00000056417","HNRNPH2","protein_coding",1,7.75197440631633,2.58663560309568e-05,9.15322556661927e-05
"ENSSSCG00000026731","CEP85","protein_coding",3,12.9172271021284,2.59302200259371e-05,9.17341557074993e-05
"ENSSSCG00000022689","GADD45B","protein_coding",1,7.14927500972377,2.59999263572618e-05,9.19594710756842e-05
"ENSSSCG00000017890","PITPNM3","protein_coding",3,16.6761391713956,2.60185537490368e-05,9.20040622273321e-05
"ENSSSCG00000039761",NA,"protein_coding",1,6.38726687687053,2.61233571092608e-05,9.23532886192073e-05
"ENSSSCG00000026505","SETD6","protein_coding",2,11.1991089447462,2.62920523132841e-05,9.2924422592025e-05
"ENSSSCG00000020799","CPSF3","protein_coding",3,15.7281950831089,2.63031506990185e-05,9.2924422592025e-05
"ENSSSCG00000000625","LRP6","protein_coding",1,7.29685113557499,2.62982044700309e-05,9.2924422592025e-05
"ENSSSCG00000005164","HACD4","protein_coding",1,4.93236825386799,2.63373093316025e-05,9.29806187375561e-05
"ENSSSCG00000056519","EEF1AKMT2","protein_coding",1,5.84432405130114,2.6336495662369e-05,9.29806187375561e-05
"ENSSSCG00000001201","ZKSCAN8","protein_coding",1,5.81290246504609,2.63255665309895e-05,9.29806187375561e-05
"ENSSSCG00000027796","SLC22A7","protein_coding",1,1.10294496581533,2.63481788630716e-05,9.29975098300976e-05
"ENSSSCG00000037890","ZNF853","protein_coding",2,10.441027762065,2.6421113452666e-05,9.32334049635406e-05
"ENSSSCG00000036385","BET1","protein_coding",3,13.8225506269034,2.64636084951202e-05,9.33618025463807e-05
"ENSSSCG00000063048","TCEANC2","protein_coding",1,6.27999221873926,2.64884590879219e-05,9.34279068176114e-05
"ENSSSCG00000047270",NA,"lncRNA",1,5.82702899566751,2.6557004146114e-05,9.36480605364698e-05
"ENSSSCG00000004473","PHIP","protein_coding",2,11.8886979563193,2.65705937837185e-05,9.36743678884821e-05
"ENSSSCG00000016473","EPHB6","protein_coding",1,6.51721302999783,2.66004577857425e-05,9.37580249860476e-05
"ENSSSCG00000057597",NA,"lncRNA",1,7.13716953494966,2.66300755395931e-05,9.38407757601108e-05
"ENSSSCG00000014061","THOC3","protein_coding",1,6.64059597029079,2.66440540501346e-05,9.38683905136485e-05
"ENSSSCG00000016954","ERBIN","protein_coding",6,29.7507825036364,2.66698509543621e-05,9.39376197592802e-05
"ENSSSCG00000016263",NA,"protein_coding",7,27.2222978496974,2.66871144395317e-05,9.39767672763508e-05
"ENSSSCG00000009777","KMT5A","protein_coding",1,7.48263314090049,2.67127538542068e-05,9.4045385200148e-05
"ENSSSCG00000038478","HEATR6","protein_coding",1,6.47896729982921,2.67627240815756e-05,9.41996112710089e-05
"ENSSSCG00000007249","NOL4L","protein_coding",1,6.73516129440388,2.68220057793215e-05,9.43865333468503e-05
"ENSSSCG00000017260","WIPI1","protein_coding",2,12.6780936437236,2.68758142523231e-05,9.45541135401138e-05
"ENSSSCG00000003109","TMEM160","protein_coding",1,6.60774770027755,2.68983059969888e-05,9.46114638784765e-05
"ENSSSCG00000038151",NA,"protein_coding",2,9.31910572535515,2.69362437487576e-05,9.47231047428123e-05
"ENSSSCG00000004929","PARP16","protein_coding",2,12.3523651390556,2.69593295834908e-05,9.4782478496547e-05
"ENSSSCG00000008909","CLOCK","protein_coding",1,6.90546516418883,2.69786401930959e-05,9.48285552141409e-05
"ENSSSCG00000024666","FXYD3","protein_coding",2,17.0521844974597,2.69928020791697e-05,9.48565174007705e-05
"ENSSSCG00000014949","MED17","protein_coding",2,11.6399845365975,2.70695044240595e-05,9.51041922098625e-05
"ENSSSCG00000002441","PPP4R3A","protein_coding",1,7.9330035137607,2.71378317291832e-05,9.53223356279261e-05
"ENSSSCG00000000587","AEBP2","protein_coding",3,13.5544229712139,2.71965193385989e-05,9.55065268960954e-05
"ENSSSCG00000011653","PCCB","protein_coding",4,18.5945814509455,2.72366552631755e-05,9.5625500203793e-05
"ENSSSCG00000021702","XRRA1","protein_coding",2,7.07393076726233,2.72853266453149e-05,9.57743792191886e-05
"ENSSSCG00000003111","SAE1","protein_coding",3,16.0974645948051,2.73318749930069e-05,9.59157394989953e-05
"ENSSSCG00000017801","TRARG1","protein_coding",1,2.28548836366086,2.75013227753521e-05,9.64882268080132e-05
"ENSSSCG00000013293","COMMD9","protein_coding",3,16.1739249195815,2.752394232583e-05,9.65454235863346e-05
"ENSSSCG00000021581","CLCN2","protein_coding",2,9.91278136107412,2.75504139358535e-05,9.66161028411309e-05
"ENSSSCG00000037816","TMEM167B","protein_coding",1,6.99886018884938,2.76064507020534e-05,9.67904074511316e-05
"ENSSSCG00000013392","COPB1","protein_coding",1,8.30672494584287,2.77467472608541e-05,9.72599858687233e-05
"ENSSSCG00000003917","TESK2","protein_coding",1,5.03682395553668,2.77578157885121e-05,9.72764729868906e-05
"ENSSSCG00000004347","FBXL4","protein_coding",1,5.86872419170239,2.7775832110443e-05,9.73172953103851e-05
"ENSSSCG00000011529","TRNT1","protein_coding",1,6.47640486272293,2.78003731829591e-05,9.73809542413853e-05
"ENSSSCG00000030415","DPP3","protein_coding",3,16.8474561394145,2.78935960436907e-05,9.76851119009452e-05
"ENSSSCG00000003338","PUSL1","protein_coding",2,8.7619895355743,2.79118505226544e-05,9.77186290598704e-05
"ENSSSCG00000012960","CST6","protein_coding",1,7.3616150033395,2.79159546211735e-05,9.77186290598704e-05
"ENSSSCG00000016372","STK25","protein_coding",4,23.6003471622539,2.81106218589802e-05,9.83775209230121e-05
"ENSSSCG00000005679","ASB6","protein_coding",2,12.4904385852907,2.81881055438139e-05,9.86261027990172e-05
"ENSSSCG00000034191","SOX6","protein_coding",1,3.95767536236702,2.82238852922885e-05,9.87286882403398e-05
"ENSSSCG00000000853","NT5DC3","protein_coding",1,8.18136075671027,2.83145826307791e-05,9.90232874934088e-05
"ENSSSCG00000043051",NA,"protein_coding",1,7.00524519793335,2.84337449392065e-05,9.94172784044596e-05
"ENSSSCG00000012110","MID1","protein_coding",3,12.7407578312534,2.84459410941663e-05,9.94371724021373e-05
"ENSSSCG00000063066","TMOD1","protein_coding",1,2.8281306402023,2.84565258598944e-05,9.94514257298803e-05
"ENSSSCG00000034692","SH3BP4","protein_coding",2,12.6306438183428,2.85699788360461e-05,9.98250998059653e-05
"ENSSSCG00000035585",NA,"protein_coding",1,7.55194578689628,2.85969869107513e-05,9.9896628790174e-05
"ENSSSCG00000007622","PTCD1","protein_coding",1,6.44520388971946,2.86611818605447e-05,0.000100097998714512
"ENSSSCG00000037053","AK6","protein_coding",2,10.0421032743667,2.86835574784378e-05,0.000100117759419294
"ENSSSCG00000040959","ZNF131","protein_coding",1,6.52342132946997,2.86760909230856e-05,0.000100117759419294
"ENSSSCG00000017797","SLC6A4","protein_coding",2,2.94570958420887,2.86864927368377e-05,0.000100117759419294
"ENSSSCG00000016338","PER2","protein_coding",2,9.2099073255945,2.87058600813433e-05,0.000100162479366021
"ENSSSCG00000017022","HMMR","protein_coding",3,9.26928372580313,2.88380069003751e-05,0.000100600607043696
"ENSSSCG00000006192","LACTB2","protein_coding",1,5.76681566785942,2.89265646597908e-05,0.000100886510199813
