"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSSSCT00000095321.1",-0.167845632432327,-2.91642929566093,-0.306232039083764,0.761150842687413,0.999296415443386,-5.15642491588299
"ENSSSCT00000072916.2",0.294185646938509,-3.34323116406371,0.288118678570769,0.774869612480711,0.999296415443386,-5.15643330895213
"ENSSSCT00000061773.3",-0.469399638235209,-2.85855548292733,-0.552535660376787,0.583916318548692,0.999296415443386,-5.15645111484154
"ENSSSCT00000075371.2",-1.10323244367651,-0.239297087629004,-0.814228328250923,0.420742807494871,0.999296415443386,-5.15648351981622
"ENSSSCT00000096174.1",-1.68736261443522,-1.24737447596393,-0.840142658687903,0.406244391331739,0.999296415443386,-5.15649637175826
"ENSSSCT00000052783.2",-0.118758091785216,-3.92450654120583,-0.11591741461184,0.90834714714842,0.999296415443386,-5.15655990855066
"ENSSSCT00000059550.2",-0.455510681041364,-3.14697710203769,-0.239753384418318,0.811849562195657,0.999296415443386,-5.15659734856117
"ENSSSCT00000092590.1",-0.127061223857636,-3.62698420920907,-0.0899560093528645,0.928809148316571,0.999296415443386,-5.15660192343203
"ENSSSCT00000063444.3",0.352260841385176,-3.37400401747333,0.329435111104678,0.743691342557993,0.999296415443386,-5.15665172960887
"ENSSSCT00000089698.1",0.229638569496181,-3.22202283763046,0.282667691478954,0.779012696003641,0.999296415443386,-5.15670049427433
"ENSSSCT00000033900.4",0.641182081958532,-3.93681106810391,0.372464750482343,0.711679668857471,0.999296415443386,-5.15671179758377
"ENSSSCT00000090093.1",-0.244724020404891,-3.57980880204662,-0.271859970461169,0.78724647437439,0.999296415443386,-5.15672260295009
"ENSSSCT00000072377.1",-0.172450748833834,-4.32536322207146,-0.146376040088301,0.884422066978098,0.999296415443386,-5.15672313530432
"ENSSSCT00000049058.3",0.367706151391562,-2.77477967024017,0.302097851196827,0.764275313025908,0.999296415443386,-5.15680385928729
"ENSSSCT00000061255.3",0.266014144803546,-2.74091556416934,0.296683386398335,0.768373413855515,0.999296415443386,-5.1568704811345
"ENSSSCT00000066504.1",0.23388281393107,-3.82404486469486,0.182915210435039,0.855866818841158,0.999296415443386,-5.15687798702579
"ENSSSCT00000103200.1",-0.239712117871391,-3.04039954922404,-0.31454184275325,0.754882893911656,0.999296415443386,-5.15690961860157
"ENSSSCT00000029325.3",0.308345549913414,-3.58569277684272,0.226019087645138,0.822435043333219,0.999296415443386,-5.15697037231605
"ENSSSCT00000075295.2",-0.468089561762951,-2.90529439029413,-0.308737387478328,0.759259358283337,0.999296415443386,-5.15699440130024
"ENSSSCT00000038031.3",0.126165189765774,-3.64277402142904,0.0819461954034407,0.935132814672038,0.999296415443386,-5.15701594206447
"ENSSSCT00000087740.1",0.249481480682139,-3.19472638282215,0.286922110058702,0.775778510945267,0.999296415443386,-5.1570205862474
