"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000005136.5",1.19518357544529,3.32871319844516,10.6737873991611,7.88026335167823e-13,8.7941433277929e-11,19.1900331006945,"ENSSSCT00000005136.5","ENSSSCG00000004651","GALK2","GALK2","Significant"
"ENSSSCT00000003573.5",1.28439053441574,2.83245527297778,10.6877404690038,7.59633405822419e-13,8.56992649253777e-11,19.1633915632231,"ENSSSCT00000003573.5","ENSSSCG00000003217","JOSD2","JOSD2","Significant"
"ENSSSCT00000016713.5",-1.57264817398353,6.83755519995769,-10.71878326957,7.00144233587108e-13,8.12366640280216e-11,19.0875726812616,"ENSSSCT00000016713.5","ENSSSCG00000015340","ASNS","ASNS","Significant"
"ENSSSCT00000019536.5",1.42866148414651,3.50027903235518,10.6198338845573,9.08380508154154e-13,9.93853627109331e-11,19.0550599349022,"ENSSSCT00000019536.5","ENSSSCG00000017952","SAT2","SAT2","Significant"
"ENSSSCT00000031589.4",-1.49759515798832,4.6956280953195,-10.6246883822822,8.96823852579874e-13,9.87839354375481e-11,19.0306788823215,"ENSSSCT00000031589.4","ENSSSCG00000023441","KLHDC8A","KLHDC8A","Significant"
"ENSSSCT00000068162.1",-1.44500987286562,4.48762551227191,-10.6225859584046,9.01810400455391e-13,9.89987417388807e-11,18.9998978605106,"ENSSSCT00000068162.1","ENSSSCG00000006525",NA,"ENSSSCG00000006525","Significant"
"ENSSSCT00000058892.2",1.05337677839904,4.78095811576721,10.6150733374857,9.1986085563881e-13,9.99273122317617e-11,18.9693092867311,"ENSSSCT00000058892.2","ENSSSCG00000021129","PFKM","PFKM","Significant"
"ENSSSCT00000006898.4",1.13642949756544,3.9860609671076,10.5743880993713,1.02420976071458e-12,1.10209026529169e-10,18.9350891167693,"ENSSSCT00000006898.4","ENSSSCG00000006294","NME7","NME7","Significant"
"ENSSSCT00000019350.5",1.26173771293451,2.99871471291504,10.502672636246,1.23844222462054e-12,1.27779019909899e-10,18.6948866742099,"ENSSSCT00000019350.5","ENSSSCG00000017778","DHRS13","DHRS13","Significant"
"ENSSSCT00000039817.3",-1.32139552858907,3.67427379543439,-10.4705620604517,1.34866310378526e-12,1.37842670331707e-10,18.6711361806393,"ENSSSCT00000039817.3","ENSSSCG00000023907","AFAP1","AFAP1","Significant"
"ENSSSCT00000041003.2",-1.17737174244417,4.77283368592545,-10.428100619787,1.50992958789998e-12,1.51943655197194e-10,18.4724938137586,"ENSSSCT00000041003.2","ENSSSCG00000028759","ASAP1","ASAP1","Significant"
"ENSSSCT00000017612.4",-1.43884603200637,3.73673433424058,-10.3810889178497,1.7115343176496e-12,1.6707444578637e-10,18.436440802553,"ENSSSCT00000017612.4","ENSSSCG00000016175","MREG","MREG","Significant"
"ENSSSCT00000064350.2",-1.10121609181214,4.38729430194346,-10.3821954744718,1.70648718504078e-12,1.6707444578637e-10,18.3974375522999,"ENSSSCT00000064350.2","ENSSSCG00000000884","APAF1","APAF1","Significant"
"ENSSSCT00000056737.3",-1.33158885606893,4.02877363167974,-10.3620470424017,1.8008079697788e-12,1.74742687638893e-10,18.3749279464971,"ENSSSCT00000056737.3","ENSSSCG00000000551","BMAL2","BMAL2","Significant"
"ENSSSCT00000064897.3",-1.75075572314992,3.47066471274343,-10.3426318077335,1.89672034432542e-12,1.80610051987418e-10,18.3321618113075,"ENSSSCT00000064897.3","ENSSSCG00000040507","PDLIM7","PDLIM7","Significant"
