"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSSSCT00000105191.1",0.289570147779167,-2.94169857010674,0.379629127728128,0.706398948244401,0.80109326290645,-5.80723340651417
"ENSSSCT00000079916.2",0.332104614612324,-0.897838004517393,0.790594274285766,0.434237533078439,0.57219741051972,-5.8073202703178
"ENSSSCT00000104495.1",-0.444261117583321,-2.73370249307455,-0.529814662167682,0.599417081950042,0.71795285036917,-5.80739344687983
"ENSSSCT00000049342.3",-0.218764334484527,-3.20674610407692,-0.298209331790378,0.76721776807073,0.845394170474774,-5.80742196286243
"ENSSSCT00000072819.1",-0.172226136151708,-1.24269194452399,-0.614105600974043,0.542917032837911,0.669665453737648,-5.8074467421206
"ENSSSCT00000040073.3",-0.119320351081607,1.80427326062857,-1.30826045811004,0.198883649273693,0.320391447251321,-5.80745623753789
"ENSSSCT00000068442.2",-0.144377821438623,-3.58673603935969,-0.149549180920536,0.881935484237327,0.924883387844124,-5.80746769681991
"ENSSSCT00000103321.1",0.042196158293991,-3.66218893456098,0.0377098765171971,0.970122473023471,0.982409511587375,-5.80751705470455
"ENSSSCT00000072081.2",0.154200971312024,-3.24656799126955,0.163612379190427,0.870929997474443,0.917117810143297,-5.80759680895341
"ENSSSCT00000015655.5",0.435160427262691,-1.29996871998743,0.602877466858317,0.550281325996241,0.676190869965004,-5.80770636071474
"ENSSSCT00000050214.2",0.259154044199965,-0.21931082461356,0.919458254193363,0.363833373454675,0.502986062928945,-5.80775353865446
"ENSSSCT00000076297.2",-0.253807774677693,-3.14133453304891,-0.32879635570981,0.744170200224829,0.829246563728437,-5.80775921949665
"ENSSSCT00000047499.3",0.0927079810226902,-3.95559257938217,0.111424814533434,0.911883953219094,0.945013331132365,-5.80789811271723
"ENSSSCT00000086382.1",-0.128098884676337,-3.26115404266363,-0.203186034674876,0.840106999079676,0.895901996176014,-5.80796137121365
"ENSSSCT00000034941.4",0.0798534046572245,-3.65551911908309,0.115707507320971,0.908512355431209,0.942750068256907,-5.80800165964104
"ENSSSCT00000105548.1",-0.00634626071316879,-4.35667239438813,-0.0102923717915144,0.991843518827801,0.995029066165675,-5.80802199356142
"ENSSSCT00000086561.2",-0.242942382688171,-0.35964859612084,-0.797796981260066,0.430097532498254,0.568188814812523,-5.80836422394722
"ENSSSCT00000025535.4",0.0935254707875728,-3.76301376497659,0.114601848105902,0.909382636296501,0.943320653934368,-5.80845225442351
"ENSSSCT00000046173.2",0.00882220879133133,-3.99739830906975,0.0112511693411244,0.99108372411533,0.99460311876454,-5.80860983621885
"ENSSSCT00000046350.3",0.299029819493492,-2.23985227724157,0.395932099747622,0.694437407744868,0.791990948723718,-5.80871511050233
"ENSSSCT00000054750.3",1.90970503145537,0.0906375344048906,1.05676502812222,0.29749503406705,0.434679385139715,-5.80871605931762
"ENSSSCT00000008633.5",0.249537201564119,-3.18394130965177,0.26572865737987,0.791928667435307,0.86296932730818,-5.80874073283051
"ENSSSCT00000107870.1",-0.347489613387027,-2.94275506306021,-0.347425052850191,0.730247799034542,0.818713223057055,-5.80875495079386
"ENSSSCT00000104349.1",0.195073379730072,-4.00233641647891,0.197217757953926,0.844740496200492,0.899142266462222,-5.80900908760338
"ENSSSCT00000104713.1",0.671764729211724,-0.397877227684913,0.86324650724393,0.393583605435876,0.532508916575288,-5.80915259463881
"ENSSSCT00000088080.1",-0.0842094982614504,-3.50201636203787,-0.170073951836117,0.865881914875808,0.91357238860303,-5.80933569255068
"ENSSSCT00000104580.1",0.238965446988848,-3.45663125368346,0.254554666792831,0.800481726346357,0.868749242697568,-5.80936690545601
"ENSSSCT00000054774.3",0.267187359267485,-2.13909043927054,0.469441998658011,0.641518571851323,0.750648561464275,-5.80937076732104
"ENSSSCT00000100590.1",0.0980169370500628,-3.35612108336036,0.231492369790117,0.818212448028357,0.880748742299731,-5.80952117060815
"ENSSSCT00000051726.3",-0.230967964597303,1.61380132210343,-1.26733662970939,0.212982391110864,0.337402355559915,-5.80963578420643
